source,feature,ctcf_motif_cosine,mean_activation,activation_frequency
residual,86,0.005730379264932387,1.086687684059143,0.9756873304844973
residual,410,0.005286148977828419,1.1168843507766724,0.9760775820016
residual,242,0.0051824207670343484,1.0673874616622925,0.9768190598840953
residual,100,0.005090327039894233,1.1063427925109863,0.974945852602002
residual,341,0.004792660825781488,1.1199649572372437,0.9783410408007961
residual,442,0.004754190780114158,1.1171083450317383,0.9776385880700111
residual,214,0.004654530848645383,1.0938221216201782,0.9778337138285625
residual,178,0.004530691432165914,1.0885392427444458,0.9735214345645768
residual,148,0.004206281585709793,1.1065950393676758,0.9760385568498897
residual,212,0.003686062074339016,1.0582102537155151,0.9787898300454643
residual,19,0.003621968576522177,1.113113284111023,0.9754531795742356
residual,21,0.002877927358889803,1.10600745677948,0.9756092801810767
residual,190,0.00266538755884165,1.0795987844467163,0.9770922359460672
residual,200,0.002235984451675711,1.0888663530349731,0.9777946886768523
residual,174,0.0020186312340236723,1.0880986452102661,0.9764483209428476
residual,349,0.0016954456826879262,1.062009334564209,0.9765263712462682
residual,480,0.0012225726332132495,1.1190083026885986,0.9764288083669925
residual,315,0.000743779536950745,1.073573112487793,0.9775020000390251
residual,211,0.0006598427122933725,1.0985318422317505,0.9772873617046186
residual,54,0.0005196709308559941,1.110825538635254,0.9727994692579367
residual,84,-0.0005188561138935802,1.0600825548171997,0.9779703018595485
residual,399,-0.0013388153369792934,1.0809365510940552,0.9793361821694082
residual,413,-0.0022210482120868257,1.0910444259643555,0.9747117016917404
residual,397,-0.0025132140648024826,1.1211450099945068,0.9767800347323851
residual,45,-0.003141648356104477,1.1074631214141846,0.9779507892836934
residual,94,-0.003379239378889958,1.0851205587387085,0.9750239029054225
residual,218,-0.0034417029222630043,1.0952762365341187,0.9778337138285625
residual,187,-0.003449755234965292,1.0718214511871338,0.9792971570176979
residual,128,-0.0038555798919942355,1.1237612962722778,0.9747897519951609
residual,172,-0.004342300850475708,1.1071233749389648,0.9771702862494878
residual,384,-0.00472618337465139,1.0751044750213623,0.9765458838221234
residual,255,-0.004866111858008949,1.1136863231658936,0.9789264180764503
residual,37,-0.004868257331173635,1.0923576354980469,0.9768971101875159
residual,164,-0.004890898849020781,1.1078253984451294,0.976916622763371
residual,247,-0.005176896231078122,1.1097242832183838,0.9763702706394272
residual,334,-0.00562284619693122,1.0937687158584595,0.9732287459267498
residual,307,-0.006378272386346262,1.083482265472412,0.9742824250229273
residual,468,-0.0064505051662126014,1.0884990692138672,0.9776581006458662
residual,162,-0.0071238152019349734,1.0890605449676514,0.972975082440633
residual,22,-0.008279541705919559,1.0807534456253052,0.9775800503424457
residual,107,-0.008965226226224313,1.1067931652069092,0.9782239653456652
residual,87,-0.009429845241474265,1.0485410690307617,0.9762531951842963
residual,313,-0.009874742690998289,1.0860515832901,0.9777751761009971
residual,269,-0.010163504408405662,1.1287529468536377,0.9740092489609553
residual,432,-0.010294727000428931,1.1684634685516357,0.9711018751585396
residual,123,-0.011218273759523945,1.0866734981536865,0.9707896739448575
residual,373,-0.011815767004760456,1.1052781343460083,0.9740482741126656
residual,507,-0.012175541928251746,1.0770599842071533,0.9785361665593475
residual,445,-0.012576487288075023,1.0763403177261353,0.9757458682120627
residual,343,-0.012871958227800366,1.0925023555755615,0.9762727077601514
residual,199,-0.01410026006752234,1.0934876203536987,0.9792971570176979
residual,160,-0.01540682244229046,1.1114929914474487,0.9782044527698102
residual,415,-0.015908676510832397,1.0776300430297852,0.9791605689867119
residual,464,-0.016048505046813072,1.087415099143982,0.9780093270112588
residual,135,-0.018130246212106734,1.0990980863571167,0.9725458057718199
residual,114,-0.01816357647815936,1.1032259464263916,0.9746531639641749
residual,348,-0.01885057892183401,1.1047919988632202,0.9772288239770532
residual,366,-0.021923453028275103,1.075974702835083,0.9776385880700111
residual,70,-0.023380309517376335,1.084444284439087,0.9748678022985814
residual,249,-0.023431477184994345,1.0554922819137573,0.9761166071533103
residual,394,-0.023878199456791645,1.1272904872894287,0.9782825030732307
residual,481,-0.023975535742571316,1.1359649896621704,0.9783410408007961
residual,371,-0.025550672388385095,1.1158503293991089,0.9791410564108568
residual,484,-0.027531315313995816,1.0947321653366089,0.9761751448808758
residual,244,-0.029804679892547172,1.1615641117095947,0.970438447579465
residual,260,-0.032267923424897677,1.0533684492111206,0.9773654120080392
residual,220,-0.032294094318372664,1.0812252759933472,0.9755507424535113
residual,226,-0.03317739975459849,1.087723970413208,0.9671213096840914
residual,446,-0.033475400280014805,1.144517183303833,0.9709262619758434
residual,60,-0.038486903347936856,1.0862617492675781,0.9768775976116607
residual,92,-0.042120510496599504,1.166603446006775,0.9748873148744366
residual,483,-0.04667039743466636,1.1217883825302124,0.9749263400261469
residual,168,-0.049689261907331056,1.120530128479004,0.9774239497356046
residual,320,-0.053026588997148856,1.071241021156311,0.9765068586704131
residual,243,-0.07021320561676711,1.2106972932815552,0.9606626470760405
residual,194,-0.0713133055030198,1.1711446046829224,0.969170130148881
